Date,User,Kind,Max Mode,Model,Tokens,Cost ($)
"2025-06-02T07:40:45.182Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-02T07:38:02.389Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-02T07:31:39.966Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-02T07:30:03.587Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-02T07:25:52.322Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-02T07:21:10.207Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-02T07:18:44.461Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-02T07:10:52.335Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-02T07:07:06.952Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-02T07:03:19.401Z","You","Errored, Not Charged","No","o4-mini","","Included"
"2025-06-02T06:56:31.268Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-02T06:55:39.866Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-02T06:51:26.287Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-02T06:48:31.281Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-02T06:47:20.344Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-02T06:46:23.400Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-02T06:43:12.582Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-02T06:41:39.723Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-02T06:40:11.686Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-02T06:38:41.922Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-02T06:35:51.127Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-02T06:34:02.615Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-02T06:31:29.954Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T18:03:08.143Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T18:01:30.728Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T17:34:47.617Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T17:24:43.444Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T17:21:36.414Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T17:17:09.792Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T17:14:34.071Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T17:10:48.798Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T17:10:17.389Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T17:08:32.876Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T17:04:00.537Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T17:02:32.591Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T17:00:41.635Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T16:59:26.397Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T16:58:16.039Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T16:56:10.528Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T16:54:14.436Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T16:46:14.235Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T16:42:38.868Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T16:34:09.196Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T16:29:08.210Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T16:22:04.536Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T16:21:45.636Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T16:17:01.526Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T16:16:50.916Z","You","Aborted, Not Charged","No","o4-mini","","Included"
"2025-06-01T16:13:44.229Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T16:11:42.978Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T16:09:40.095Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T16:05:53.147Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T16:05:27.247Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T16:03:10.064Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T16:01:01.300Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:57:44.057Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:57:19.353Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:53:24.305Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:50:09.119Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:46:58.268Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:44:59.980Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:39:39.099Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:36:16.182Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:32:50.159Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:31:14.286Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:30:14.600Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:28:11.011Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:25:25.166Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:22:19.485Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:18:49.511Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:13:28.561Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T15:10:29.354Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T14:41:51.353Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T14:35:55.490Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T10:17:41.729Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T10:14:31.772Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T10:14:27.646Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T10:11:08.670Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T10:09:35.786Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T09:53:38.876Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T09:50:25.368Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T09:48:18.073Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T09:35:21.835Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T09:16:23.945Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T09:12:41.607Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T09:11:14.134Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T09:08:44.259Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T09:08:23.573Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T09:05:18.385Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T08:55:58.665Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T08:17:27.945Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T08:09:06.853Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T08:05:56.340Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T07:59:12.507Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T07:51:20.694Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T07:50:17.949Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T07:50:02.201Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T07:48:51.676Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T07:47:23.767Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T07:41:37.109Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T07:38:54.362Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T07:37:27.360Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T07:35:23.912Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T07:33:41.429Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T07:31:41.094Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T07:30:36.556Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T07:28:34.359Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T07:27:37.466Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T07:25:28.903Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T07:20:11.341Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T07:17:59.932Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T07:14:04.270Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T07:12:19.468Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T07:10:30.983Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T07:06:29.210Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T07:03:29.734Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T06:55:31.634Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T06:51:18.879Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T06:49:55.038Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-06-01T06:47:48.531Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T06:44:00.752Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T06:39:23.770Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T06:37:42.201Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T06:36:29.591Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T06:33:16.123Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T06:28:31.182Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T06:26:44.062Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T06:25:13.745Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T06:22:47.781Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T06:16:27.551Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T06:02:06.639Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T05:58:01.535Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T05:52:11.491Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T05:43:14.265Z","You","Included in Pro","No","o4-mini","","Included"
"2025-06-01T05:39:40.323Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T18:55:05.880Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T18:52:27.606Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T18:50:08.634Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T18:47:00.332Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T18:45:54.723Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T18:43:31.165Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T18:40:24.454Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T18:38:14.021Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T18:37:07.235Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T18:36:49.317Z","You","Included in Pro","No","gpt-4o","","Included"
"2025-05-31T18:27:39.386Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T16:49:57.769Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T15:45:26.186Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T15:04:46.184Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T14:56:24.257Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T14:52:46.856Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T13:57:02.002Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T13:31:49.365Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T13:29:14.530Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T13:25:51.065Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T13:22:31.270Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T13:20:23.797Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T13:18:26.491Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T13:16:03.966Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T13:13:40.569Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T13:07:27.078Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T12:58:58.214Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T12:53:57.349Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T09:50:29.413Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T09:48:04.156Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T09:36:58.672Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T09:34:06.201Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T09:29:16.840Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T09:22:21.243Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T09:19:25.890Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T09:14:23.482Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T09:07:29.538Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T08:58:06.299Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T08:51:12.507Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T08:42:49.976Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T08:39:54.348Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T08:36:25.908Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T08:15:09.832Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T08:07:54.528Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T08:06:20.584Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T07:55:53.868Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T07:54:37.280Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T07:51:57.745Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T07:46:27.901Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T07:13:05.443Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T07:08:16.569Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T06:59:23.433Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T06:52:16.430Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T06:40:24.565Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T06:30:23.956Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T06:26:51.813Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T06:16:11.282Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T06:09:48.322Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T05:53:01.782Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T05:45:50.993Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T05:17:10.668Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T05:11:27.311Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T05:06:21.565Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T04:48:21.507Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T04:46:50.901Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T04:44:00.646Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T04:41:52.096Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T04:39:45.375Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T04:39:03.495Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T04:37:12.880Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T04:35:32.171Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T04:34:05.957Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T04:31:37.196Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T04:28:38.539Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T04:24:49.280Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T04:22:05.445Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T04:17:22.460Z","You","Included in Pro","No","gpt-4.1","","Included"
"2025-05-31T04:15:06.809Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T04:14:30.055Z","You","Errored, Not Charged","No","o4-mini","","Included"
"2025-05-31T04:12:01.347Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T04:09:37.748Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-31T04:05:47.988Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-30T18:38:07.205Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-30T18:30:12.445Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-30T18:28:35.409Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-30T18:25:22.428Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-30T18:23:30.281Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-30T18:21:49.922Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-30T18:18:48.222Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-30T18:16:11.198Z","You","Included in Pro","No","o4-mini","","Included"
"2025-05-30T18:09:26.618Z","You","Included in Pro","No","o4-mini","","Included"
